nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,objeto,modalidade,dataPublicacao,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",172,2025,172,2025,"Registro de preços de materiais agregados, para uso na realização de pavimentação, manutenção e conservação dos diversos logradouros públicos, praças, parques e pátios escolares do Município de Criciúma/SC.","Pregão eletrônico",2026-01-07,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2026-02-24,HOMOLOGADO," "," "," "," ",2026-01-20T09:00:00Z," ",2025-08-05,2026-01-20," ","despesas_aede4c26-c76e-4e25-a989-201d611b3f68.csv","documentosRelacionados_2d84c4fc-b503-49b5-b564-ecbe9047758e.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2026-01-07T16:00:00Z,"itensVencedores_6f308132-3d07-4509-b418-a12d34b57f67.csv",INTERNET," "," "," ","participantes_182e3051-dd32-4a63-80e7-ef02e1f4c3a5.csv",SIM," ",2026-01-20T08:30:00Z,"Lei 14133/2021, Art. 28, I",9034110,7110197.4
"PREFEITURA MUNICIPAL DE CRICIUMA",105,2025,105,2025,"Registro de preços de notebooks, em atendimento das demandas pedagógicas dos docentes da Secretaria de Educação do Município de Criciúma/SC.","Pregão eletrônico",2025-08-05,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM"," ",REVOGADO," "," "," "," ",2025-08-19T09:00:00Z," ",2025-06-10,2025-08-19,2026-02-26," ","documentosRelacionados_82454749-edb6-4fb4-8beb-5997681644f6.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-08-05T08:00:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",SIM," ",2025-08-19T08:30:00Z,"Lei 14133/2021, Art. 28, I",9257500," "
"PREFEITURA MUNICIPAL DE CRICIUMA",188,2025,188,2025,"Registro de preços para fornecimento e instalação de playground modelo “Multiplay 3 Torres”, destinado à implementação de parques infantis nas Unidades da Rede Municipal de Ensino de Criciúma/SC.","Pregão eletrônico",2025-12-11,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2026-03-04,HOMOLOGADO," ","atasRegistroPrecos_243f0224-b87c-482e-add0-0a9b2c3e11fb.csv"," "," ",2026-02-04T09:00:00Z," ",2025-09-01,2026-02-04," ","despesas_41a84916-8d62-442b-88e7-caecf4a8eeea.csv","documentosRelacionados_a31f647d-e215-4607-9e74-20af44e24198.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2026-01-22T12:00:00Z,"itensVencedores_dbe6ac13-c583-42ee-92f1-f3876c098166.csv",INTERNET," "," "," ","participantes_ef4268ca-4df1-43da-b7bf-99b39fb603d7.csv",SIM," ",2026-02-04T08:30:00Z,"Lei 14133/2021, Art. 28, I",1885240,588000
"FUNDAÇÃO CULTURAL DE CRICIÚMA",24,2025,24,2025,"Cessão onerosa de uso de espaço público, destinada à seleção de pessoa jurídica interessada na operação de bares, restaurantes étnicos e atrações culturais, durante o Show Comemorativo do Centenário de Emancipação Política do Município de Criciúma e a Quermesse, a serem realizados entre os dias 04 e 08 de novembro de 2025 no Parque das Nações Cincinato Naspolini.","Pregão eletrônico",2025-10-07,"Prestação de serviços","Melhor oferta c/ forma especial maior lance",2025-10-30,HOMOLOGADO," "," "," ","contratos_4f9a63bb-cb0e-4f53-a0a7-ab6ad0c6d228.csv",2025-10-29T09:00:00Z," ",2025-09-25,2025-10-29," "," ","documentosRelacionados_25e4c774-323c-45c3-98d3-452461e24d26.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-10-07T15:00:00Z,"itensVencedores_16fc5b91-f621-459b-97a7-e90b0366adcd.csv",INTERNET," "," "," ","participantes_0e51b888-7b13-4a1a-828d-1855c404832a.csv",NÃO," ",2025-10-29T08:30:00Z,"Lei 14133/2021, Art. 2, IV",75000,78000
"FUNDAÇÃO MUNICIPAL DE ESPORTES DE CRICIÚMA",8,2025,8,2025,"Constitui Objeto do presente Contrato a contratação de serviços de gerenciamento de manutenção preditiva, preventiva e corretiva de frotas de veículos automotores e equipamentos, incluindo pneus, óleos lubrificantes e lavação, em uma ampla rede credenciada de oficinas, autopeças ou concessionárias, no modelo de autogestão, vedada a cobrança de taxas secundárias, mensalidades e similares da rede credenciada, conforme especificações constantes do Termo de Referência e de acordo com tabela de preço","Dispensa de licitação",2025-12-12,"Prestação de serviços","MENOR PRECO",2025-11-11,HOMOLOGADO,"adesao_955226fe-cfba-4e71-9d66-6562c3dce1d2.csv"," "," ","contratos_947063d0-da85-46c9-b017-1dfb2607f9ae.csv"," "," ",2025-11-11,," "," ","documentosRelacionados_3071e40c-db10-451b-8a4a-7adbd2d1521f.csv",," ","Rua: Domênico Sonego","Rua: Domênico Sonego",SC,"Adesão à ata de registro de preços"," ","itensVencedores_509ce0f3-79db-4a54-a49c-4d986ea496c6.csv",INTERNET," "," "," ","participantes_0a2aa5a2-0bbf-4058-9111-48da6e34c49a.csv",NÃO," "," ","Lei 14133/2021, Art. 86, §2º",250000,250000
"PREFEITURA MUNICIPAL DE CRICIUMA",150,2025,150,2025,"Registro de preços para contratação de empresa especializada no fornecimento de placas de inauguração e homenagem, confeccionadas em Aço Inox, com processo de foto corrosão e pintura em tinta automotiva, em atendimento as necessidades da Administração municipal de Criciúma/SC.","Pregão eletrônico",2025-10-17,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM"," ",REVOGADO," "," "," "," ",2025-10-31T14:00:00Z," ",2025-07-01,2025-10-31,2025-11-13," ","documentosRelacionados_44714d98-d5e7-4ce5-b89e-997ea13c8e17.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-10-17T15:00:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",SIM," ",2025-10-31T13:30:00Z,"Lei 14133/2021, Art. 28, I",173200," "
"FUNDAÇÃO CULTURAL DE CRICIÚMA",5,2025,5,2025,"Constitui objeto do presente contrato a realização do espetáculo artístico com fornecimento de alimentos ""AMICI DELLA POLENTA – TOMBO DA POLENTA"", a ser realizado no dia 8 de novembro, na Praça Nereu Ramos, como parte das comemorações do centenário de emancipação de Criciúma/SC.","Inexigibilidade de licitação",2025-05-23,"Contratação de serviços","MENOR PRECO",2025-05-22,HOMOLOGADO," "," "," "," ",2025-05-22T08:00:00Z," ",2025-03-21,2025-05-22," "," ","documentosRelacionados_2fa804b6-3d7e-408b-abdb-c7976c689750.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-05-22T08:00:00Z,"itensVencedores_4a5e1c34-d72f-4782-9f46-721d3cf4dfa1.csv",INTERNET," "," "," ","participantes_a18787c4-2551-4ff3-9246-62d77402e805.csv",NÃO," ",2025-05-22T08:00:00Z,"Lei 14133/2021, Art. 74, II",15000,15000
"FUNDAÇÃO CULTURAL DE CRICIÚMA",6,2025,6,2025,"Registro de preços de instrumentos musicais (pianos) para atender as demandas da Fundação Cultural de Criciúma/SC.","Pregão eletrônico",2025-05-27,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM"," ","AGUARDANDO ABERTURA"," "," "," "," ",2025-06-10T09:00:00Z," ",2025-03-10,2025-06-10," "," ","documentosRelacionados_30e52067-0f5f-4b2b-a63c-569a2e2e207c.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-05-27T12:00:00Z," ",INTERNET," "," "," "," ",SIM," ",2025-06-10T08:30:00Z,"Lei 14133/2021, Art. 28, I",54800," "
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",25,2025,25,2025,"Contratação de serviços de gerenciamento de manutenção preditiva, preventiva e corretiva de frotas de veículos automotores e equipamentos, incluindo pneus, óleos lubrificantes e lavação, em uma ampla rede credenciada de oficinas, autopeças ou concessionárias, no modelo de autogestão, vedada a cobrança de taxas secundárias, mensalidades e similares da rede credenciada, conforme especificações constantes do Termo de Referência e de acordo com tabela de preços registrados.","Dispensa de licitação",2025-11-12,"Prestação de serviços","MENOR PRECO",2025-11-11,HOMOLOGADO,"adesao_1cffcbfe-2ad6-4de3-b9b6-48d3b61005bc.csv"," "," ","contratos_fd845e45-b82f-4d25-9c7e-c19a76b2162a.csv"," "," ",2025-11-11,," "," ","documentosRelacionados_c504829a-9545-4dec-b372-378c886a965b.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,"Adesão à ata de registro de preços"," ","itensVencedores_fa2eb9f4-5591-4094-bc32-777df20925f7.csv",INTERNET," "," "," ","participantes_f65f13cc-618c-4e8a-85de-8c66d994a610.csv",NÃO," "," ","Lei 14133/2021, Art. 86, §2º",200000,200000
"FUNDO MUN. SANEAMENTO BASICO DE CRICIUMA - FUNSAB",2,2025,2,2025,"Registro de preços para contratação de empresa especializada no gerenciamento e na disposição final de resíduos Classe A, provenientes de demolição, recuperação de passivos ambientais, obras públicas e demais necessidades do Município de Criciúma/SC, conforme Resolução CONAMA nº 307/2002 e o código nº 71.60.05 da Resolução CONSEMA nº 98/2017.","Pregão eletrônico",2025-09-29,"Contratação de serviços","MENOR PRECO POR ITEM",2025-11-21,HOMOLOGADO," ","atasRegistroPrecos_b4e8fc36-b2a7-486b-bfe7-a5ac8429c788.csv"," "," ",2025-10-29T09:00:00Z," ",2025-06-17,2025-10-29," ","despesas_7b259129-536d-4e3d-9797-515e56897cee.csv","documentosRelacionados_518e3487-4f4e-4ef3-a0a2-ec9241a3e1f6.csv",," ","Rua Domênico Sonego","Rua Domênico Sonego",SC,Licitação,2025-10-09T14:00:00Z,"itensVencedores_38a6572e-6486-44f2-b10f-1842bd1ac4fc.csv",INTERNET," "," "," ","participantes_7eca8c49-4598-4e04-9501-d492b16aa46b.csv",SIM," ",2025-10-29T08:30:00Z,"Lei 14133/2021, Art. 28, I",1039980,144000
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",16,2025,16,2025,"Convocação de pessoas jurídicas, com ou sem fins lucrativos, interessadas em se credenciar para a prestação do serviço de acolhimento institucional em Instituições de Longa Permanência para Idosos (ILPIs), com atendimento contínuo e integral a pessoas idosas, de ambos os sexos, com graus de dependência I, II e III, em situação de vulnerabilidade social, abandono, negligência ou violação de direitos, no âmbito do Município de Criciúma/SC.","Inexigibilidade de licitação",2025-07-22,"Prestação de serviços",CREDENCIAMENTO," ","AGUARDANDO ABERTURA"," "," "," "," ",2027-07-22T17:00:00Z," ",2025-07-04,2027-07-22," "," ","documentosRelacionados_721e771a-9dd2-466e-a562-1d621cf05552.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,"Chamada pública / credenciamento",2025-07-22T17:00:00Z," ",INTERNET," "," "," "," ",NÃO," ",2025-07-22T17:00:00Z,"Lei 14133/2021, Art. 78, IV",1158792," "
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",1,2025,1,2025,"Registro de preços de cestas básicas, em atendimento aos programas assistidos pela Secretaria Municipal de Assistência Social e Habitação de Criciúma/SC.","Pregão eletrônico",2025-01-29,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-03-18,HOMOLOGADO," ","atasRegistroPrecos_3131bd92-e3ce-486c-aaa7-78b62b8d388d.csv"," "," ",2025-02-13T09:00:00Z," ",2024-12-23,2025-02-13," ","despesas_f46cf3d1-0064-4e9a-933f-26e7586b7b0d.csv","documentosRelacionados_ed96488e-83ff-449d-a357-5391b18c283f.csv",,"empenhos_f851038e-db0e-490e-88f0-a843e8041b6a.csv","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-01-29T08:00:00Z,"itensVencedores_019d1413-ccf3-4b19-9ce8-22f1a3c70046.csv",INTERNET," "," "," ","participantes_5b058b52-3170-4715-9697-5f306d4fea05.csv",SIM," ",2025-02-13T08:30:00Z,"Lei 14133/2021, Art. 28, I",1721700,998700
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",3,2025,3,2025,"Registro de preços de gêneros alimentícios, na forma de “kits hortifruti”, em atendimento aos programas assistidos pela Secretaria Municipal de Assistência Social e Habitação de Criciúma/SC.","Pregão eletrônico",2025-02-13,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-03-19,HOMOLOGADO," ","atasRegistroPrecos_eaf6535c-40ec-4144-b3f9-03bc8f144558.csv"," "," ",2025-03-18T14:00:00Z," ",2025-01-27,2025-03-18," ","despesas_1bdf4ad2-5a81-4640-862e-4519352ee060.csv","documentosRelacionados_dd4b4bcf-4f34-4662-9021-bc4b54dac00c.csv",,"empenhos_2eed453a-7474-416b-a81a-27c4b783e304.csv","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-03-05T16:10:00Z,"itensVencedores_1da44a54-46f6-487e-be12-b78b4e545623.csv",INTERNET," "," "," ","participantes_064d4b90-aebe-4ca6-af7d-75b96d27031e.csv",SIM," ",2025-03-18T13:30:00Z,"Lei 14133/2021, Art. 28, I",369180,159372
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",2,2025,2,2025,"Locação de imóvel destinado ao funcionamento da Central Funerária pertencente a Secretaria Municipal de Assistência Social do município de Criciúma/SC.","Inexigibilidade de licitação",2025-02-04,"Prestação de serviços","MENOR PRECO",2025-02-04,HOMOLOGADO," "," "," ","contratos_095ce7fd-1030-42fb-99dd-00800d150e6c.csv",2025-02-04T08:00:00Z," ",2025-02-04,2025-02-04," "," ","documentosRelacionados_d4e82be7-69bd-46a5-a79e-620221ca5bc2.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-02-04T08:00:00Z,"itensVencedores_6ea04278-9b06-4853-b1d1-14aeefb3d78a.csv",INTERNET," "," "," ","participantes_fa76946b-167e-4e47-84e9-d72a6c02dd68.csv",NÃO," ",2025-02-04T08:00:00Z,"Lei 14133/2021, Art. 74, II",72000,72000
"FUNDO MUN. SANEAMENTO BASICO DE CRICIUMA - FUNSAB",1,2025,1,2025,"Aquisição de herbicida não seletivo, para controle de ervas daninhas em ambientes e espaços públicos, praças, canteiro centrais, parques, estradas e passeios públicos do Município de Criciúma/SC.","Dispensa eletrônica",2025-07-10,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM"," ",FRACASSADO," "," "," "," ",2025-07-18T09:00:00Z," ",2025-07-09,2025-07-18," "," ","documentosRelacionados_a3983236-aed8-46fc-b0f9-60b8bbe98e34.csv",," ","Rua Domênico Sonego","Rua Domênico Sonego",SC,Licitação,2025-07-10T08:00:00Z," ",INTERNET," "," "," ","participantes_f16ff363-ee8a-417f-bf06-8c16df7ea508.csv",NÃO," ",2025-07-18T08:30:00Z,"Lei 14133/2021, Art. 75, I",61996.74," "
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",21,2025,21,2025,"Locação de um imóvel destinado a Sede do Abrigo da Mulher do município de Criciúma/SC.","Pregão eletrônico",2025-09-18,Locação,"MENOR PRECO POR ITEM",2025-10-07,HOMOLOGADO," "," "," "," ",2025-10-03T09:00:00Z," ",2025-08-27,2025-10-03," "," ","documentosRelacionados_04af1174-a531-4b20-84fc-a1a56de3909a.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-09-18T13:00:00Z,"itensVencedores_2111e2be-c27c-440d-8952-8c88b5996eaf.csv",INTERNET," "," "," ","participantes_d8033740-ed7f-4caf-92dc-19d7782aeb68.csv",NÃO," ",2025-10-03T08:30:00Z,"Lei 14133/2021, Art. 28, I",78000,74088
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",8,2025,8,2025,"Aquisição de gêneros alimentícios para atendimento aos CRAS (Centro de Referência de Assistência Social), CREAS (Centro de Referência Especializado de Assistência Social), Centro POP e demais unidades da Secretaria Municipal de Assistência Social e Habitação do Município de Criciúma/SC.","Dispensa eletrônica",2025-03-19,"aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-03-25,HOMOLOGADO," "," "," ","contratos_ef8f4826-e2de-4dff-baac-2cc4cb747e13.csv",2025-03-24T09:00:00Z," ",2025-03-14,2025-03-24," "," ","documentosRelacionados_b904c553-da3d-4911-8c74-44645099efd1.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-03-20T08:00:00Z,"itensVencedores_82e06d2a-5c7b-461c-8a1c-d1ce250f3977.csv",INTERNET," "," "," ","participantes_adc6658f-d250-4b57-8dad-e69a54937447.csv",NÃO," ",2025-03-24T08:30:00Z,"Lei 14133/2021, Art. 75, II",59578.08,53493.12
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",4,2025,4,2025,"Aquisição de gêneros alimentícios diretamente da Agricultura Familiar, Empreendedor Familiar Rural ou suas organizações, para o atendimento aos CRAS (Centro de referência de assistência social), CREAS (Centro de referência especializado de assistência social), Unidade Central, Centro POP e demais equipamentos da Secretaria de Assistência Social e Habitação do Município de Criciúma/SC.","Inexigibilidade de licitação",2025-02-24,"aquisição de Bens para Compra, inclusive por Encom","CREDENCIAMENTO QTDADE RATEADA"," ",REVOGADO," "," "," "," ",2025-08-24T08:00:00Z," ",2025-01-25,2025-08-24,2025-03-07," ","documentosRelacionados_d65af748-86b8-47f3-b8a6-5e0da67c175d.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,"Chamada pública / credenciamento",2025-02-24T10:30:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",NÃO," ",2025-03-18T08:30:00Z,"Lei 14133/2021, Art. 74, IV",1070512.5," "
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",6,2025,6,2025,"Registro de preços de diárias de hotel, incluso 3 (três) refeições, para mulheres e seus dependentes em situação de violência doméstica, que serão encaminhados exclusivamente pela equipe técnica da Secretaria Municipal da Assistência Social e Habitação de Criciúma/SC.","Pregão eletrônico",2025-02-27,"Prestação de serviços","MENOR PRECO GLOBAL",2025-03-18,HOMOLOGADO," ","atasRegistroPrecos_ef5bbbe7-55a5-450e-b1f9-44cfecc42716.csv"," "," ",2025-03-14T09:00:00Z," ",2025-02-05,2025-03-14," ","despesas_162d2f4d-72f2-4e4c-a38e-aa59deec0ce3.csv","documentosRelacionados_f8c9fc01-1d6f-43fe-bfbc-aaceda651efa.csv",,"empenhos_34834345-bd58-4768-bafa-505420c45ed5.csv","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-02-26T08:00:00Z,"itensVencedores_299df84c-20e2-4de7-af14-fd0d63d411ad.csv",INTERNET," "," "," ","participantes_4a8581e7-a4b9-4cbf-bef4-3ce4529ba29f.csv",SIM," ",2025-03-14T08:30:00Z,"Lei 14133/2021, Art. 28, I",547200,547200
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",15,2025,15,2025,"Contratação da empresa FUNERARIA ANJOS DE LUZ LTDA, através de Inexigibilidade de Licitação para prestação de serviços funerários no atendimento à população em geral, inclusive para as famílias em situação de vulnerabilidade socioeconômica, assistidas pela Secretaria Municipal de Assistência Social e Habitação do Município de Criciúma/SC, em conformidade com o edital de credenciamento eletrônico nº 009/FMAS/2025.","Inexigibilidade de licitação",2025-07-18,"Prestação de serviços",CREDENCIAMENTO,2025-07-18,HOMOLOGADO," "," "," ","contratos_7fc9243f-e18e-4d75-b847-3de5d568430c.csv",2025-07-18T08:00:00Z," ",2025-07-18,2025-07-18," "," ","documentosRelacionados_039d33e7-0d84-4fd7-be04-0e32b18e62c6.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-07-18T08:00:00Z,"itensVencedores_39e5067e-4ceb-49ae-9b37-247d9c5480f7.csv",INTERNET," "," "," ","participantes_6618a6df-409f-4d50-a3da-60f8213f0551.csv",NÃO," ",2025-07-18T08:00:00Z,"Lei 14133/2021, Art. 74, II",0.01,0.01
"FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA",17,2025,17,2025,"Contratação da empresa FUNERARIA PRINCIPE DA PAZ LTDA, através de Inexigibilidade de Licitação para prestação de serviços funerários no atendimento à população em geral, inclusive para as famílias em situação de vulnerabilidade socioeconômica, assistidas pela Secretaria Municipal de Assistência Social e Habitação do Município de Criciúma/SC, em conformidade com o edital de credenciamento eletrônico nº 009/FMAS/2025.","Inexigibilidade de licitação",2025-07-22,"Prestação de serviços",CREDENCIAMENTO,2025-07-22,HOMOLOGADO," "," "," ","contratos_8613c72a-3141-4b74-bffe-42170a6b75c2.csv",2025-07-22T08:00:00Z," ",2025-07-22,2025-07-22," "," ","documentosRelacionados_01198cf2-a039-4780-bf0c-59171d4a6e44.csv",," ","Rua Domênico Sônego.","Rua Domênico Sônego.",SC,Licitação,2025-07-22T08:00:00Z,"itensVencedores_95cef271-231d-4f60-80be-9c8a24cccbd1.csv",INTERNET," "," "," ","participantes_878b0d59-687b-45b5-b01c-371df1c21dba.csv",NÃO," ",2025-07-22T08:00:00Z,"Lei 14133/2021, Art. 74, II",0.01,0.01
